company_number,concept,caption,is_subtotal,row_class,resolved_id,tier,rule
02299747,OtherComprehensiveIncomeExpenseNetTax,Other comprehensive expense for the year,False,balance,,escalated,
02299747,OtherComprehensiveIncomeExpenseNetTax,Other comprehensive expense for the year,False,balance,,escalated,
02299747,ItemsInOtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetTax,"Other comprehensive expense for the year, net of tax",False,balance,,escalated,
02299747,ItemsInOtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetTax,"Other comprehensive expense for the year, net of tax",False,balance,,escalated,
02299747,OtherOperatingIncomeFormat1,Other income,False,balance,revenue.other,tier2_keyword,tier2:revenue.other:other income
02299747,OtherOperatingIncomeFormat1,Other income,False,balance,revenue.other,tier2_keyword,tier2:revenue.other:other income
02299747,IncreaseDecreaseThroughOtherChangesPropertyPlantEquipment,Other movements,False,balance,,escalated,
02299747,IncreaseDecreaseThroughOtherChangesPropertyPlantEquipment,Other movements,False,balance,,escalated,
02299747,IncreaseDecreaseThroughOtherChangesPropertyPlantEquipment,Other movements,False,balance,,escalated,
02299747,IncreaseDecreaseThroughOtherChangesPropertyPlantEquipment,Other movements,False,balance,,escalated,
02299747,OtherCreditors,Other payables,False,balance,liability.current.payables,tier2_keyword,tier2:liability.current.payables:payable
02299747,OtherCreditors,Other payables,False,balance,liability.current.payables,tier2_keyword,tier2:liability.current.payables:payable
02299747,Creditors,Other payables,False,balance,liability.current.payables,tier2_keyword,tier2:liability.current.payables:payable
02299747,Creditors,Other payables,False,balance,liability.current.payables,tier2_keyword,tier2:liability.current.payables:payable
02299747,OtherDebtors,Other receivables,False,balance,asset.current.receivables,tier2_keyword,tier2:asset.current.receivables:receivable
02299747,OtherDebtors,Other receivables,False,balance,asset.current.receivables,tier2_keyword,tier2:asset.current.receivables:receivable
02299747,OtherTaxationSocialSecurityPayable,Other taxes and social security,False,balance,,escalated,
02299747,OtherTaxationSocialSecurityPayable,Other taxes and social security,False,balance,,escalated,
02299747,DeferredTaxAssets,Other timing differences,False,balance,,escalated,
02299747,DeferredTaxAssets,Other timing differences,False,balance,,escalated,
02299747,IncreaseDecreaseInDeferredTaxAssetsRecognisedInProfitOrLoss,Other timing differences,False,movement,,escalated,
02299747,IncreaseDecreaseInDeferredTaxAssetsRecognisedInProfitOrLoss,Other timing differences,False,movement,,escalated,
02299747,PensionOtherPost-employmentBenefitCostsOtherPensionCosts,Pension costs,False,balance,,escalated,
02299747,PensionOtherPost-employmentBenefitCostsOtherPensionCosts,Pension costs,False,balance,,escalated,
02299747,DeferredTaxAssets,Pension schemes' asset,False,balance,,escalated,
02299747,DeferredTaxAssets,Pension schemes' asset,False,balance,,escalated,
02299747,IncreaseDecreaseInDeferredTaxAssetsRecognisedInProfitOrLoss,Pension schemes' asset,False,movement,,escalated,
02299747,IncreaseDecreaseInDeferredTaxAssetsRecognisedInProfitOrLoss,Pension schemes' asset,False,movement,,escalated,
02299747,Prepayments,Prepayments,False,balance,,escalated,
02299747,Prepayments,Prepayments,False,balance,,escalated,
02299747,Debtors,Prepayments,False,balance,,escalated,
02299747,Debtors,Prepayments,False,balance,,escalated,
02299747,Prepayments,Prepayments,False,balance,,escalated,
02299747,Prepayments,Prepayments,False,balance,,escalated,
02299747,Debtors,Prepayments,False,balance,,escalated,
02299747,Debtors,Prepayments,False,balance,,escalated,
02299747,ProfitLossOnOrdinaryActivitiesBeforeTax,Profit before tax,False,balance,,escalated,
02299747,ProfitLossOnOrdinaryActivitiesBeforeTax,Profit before tax,False,balance,,escalated,
02299747,ProfitLossOnOrdinaryActivitiesBeforeTax,Profit before taxation,False,balance,,escalated,
02299747,ProfitLossOnOrdinaryActivitiesBeforeTax,Profit before taxation,False,balance,,escalated,
02299747,ProfitLoss,Profit for the year,False,balance,,escalated,
02299747,ProfitLoss,Profit for the year,False,balance,,escalated,
02299747,ProfitLoss,Profit for the year,False,balance,,escalated,
02299747,ProfitLoss,Profit for the year,False,balance,,escalated,
02299747,ProfitLoss,Profit for the year,False,balance,,escalated,
02299747,ProfitLoss,Profit for the year,False,balance,,escalated,
02299747,ProfitLoss,Profit for the year,False,balance,,escalated,
02299747,ProfitLoss,Profit for the year,False,balance,,escalated,
02299747,PropertyPlantEquipmentIncludingRight-of-useAssets,"Property, plant and equipment",False,balance,,escalated,
02299747,PropertyPlantEquipmentIncludingRight-of-useAssets,"Property, plant and equipment",False,balance,,escalated,
02299747,ProvisionsForLiabilitiesBalanceSheetSubtotal,Provisions,False,balance,,escalated,
02299747,ProvisionsForLiabilitiesBalanceSheetSubtotal,Provisions,False,balance,,escalated,
02299747,AdditionalProvisionsIncreaseFromNewProvisionsRecognisedInProfitOrLoss,Provisions in the year,False,movement,,escalated,
02299747,AdditionalProvisionsIncreaseFromNewProvisionsRecognisedInProfitOrLoss,Provisions in the year,False,movement,,escalated,
02299747,AdditionalProvisionsIncreaseFromNewProvisionsRecognisedInProfitOrLoss,Provisions in the year,False,movement,,escalated,
02299747,AdditionalProvisionsIncreaseFromNewProvisionsRecognisedInProfitOrLoss,Provisions in the year,False,movement,,escalated,
02299747,UnusedProvisionReversed,Releases in the year,False,balance,,escalated,
02299747,UnusedProvisionReversed,Releases in the year,False,balance,,escalated,
02299747,UnusedProvisionReversed,Releases in the year,False,balance,,escalated,
02299747,UnusedProvisionReversed,Releases in the year,False,balance,,escalated,
02299747,DirectorRemuneration,Remuneration for qualifying services,False,balance,,escalated,
02299747,DirectorRemuneration,Remuneration for qualifying services,False,balance,,escalated,
02299747,DirectorRemuneration,Remuneration for qualifying services,False,balance,,escalated,
02299747,DirectorRemuneration,Remuneration for qualifying services,False,balance,,escalated,
02299747,DirectorRemuneration,Remuneration for qualifying services,False,balance,,escalated,
02299747,DirectorRemuneration,Remuneration for qualifying services,False,balance,,escalated,
02299747,Equity,Retained earnings,True,balance,equity.retained,tier2_keyword,tier2:equity.retained:retained
02299747,Equity,Retained earnings,True,balance,equity.retained,tier2_keyword,tier2:equity.retained:retained
02299747,Right-of-useAssetsBalanceSheetSubtotal,Right-of-use assets,False,balance,,escalated,
02299747,Right-of-useAssetsBalanceSheetSubtotal,Right-of-use assets,False,balance,,escalated,
02299747,OtherDepartmentsAverageNumberEmployees,Sales and administration,False,balance,revenue.operating,tier2_keyword,tier2:revenue.operating:sales
02299747,OtherDepartmentsAverageNumberEmployees,Sales and administration,False,balance,revenue.operating,tier2_keyword,tier2:revenue.operating:sales
02299747,EquitySettledShare-basedPaymentsIncreaseDecreaseInEquity,Settlement of share based payment charged by intercompany,False,movement,,escalated,
02299747,EquitySettledShare-basedPaymentsIncreaseDecreaseInEquity,Settlement of share based payment charged by intercompany,False,movement,,escalated,
02299747,EquitySettledShare-basedPaymentsIncreaseDecreaseInEquity,Settlement of share based payment charged by intercompany,False,movement,,escalated,
02299747,EquitySettledShare-basedPaymentsIncreaseDecreaseInEquity,Settlement of share based payment charged by intercompany,False,movement,,escalated,
02299747,EquitySettledShare-basedPaymentsIncreaseDecreaseInEquity,Share based payments,False,movement,,escalated,
02299747,EquitySettledShare-basedPaymentsIncreaseDecreaseInEquity,Share based payments,False,movement,,escalated,
02299747,StaffCostsEmployeeBenefitsExpense,Share based payments,False,balance,,escalated,
02299747,StaffCostsEmployeeBenefitsExpense,Share based payments,False,balance,,escalated,
02299747,Equity,Share premium,True,balance,,escalated,
02299747,Equity,Share premium,True,balance,,escalated,
02299747,DeferredTaxAssets,Tax losses,False,balance,,escalated,
02299747,DeferredTaxAssets,Tax losses,False,balance,,escalated,
02299747,IncreaseDecreaseInDeferredTaxAssetsRecognisedInProfitOrLoss,Tax losses,False,movement,,escalated,
02299747,IncreaseDecreaseInDeferredTaxAssetsRecognisedInProfitOrLoss,Tax losses,False,movement,,escalated,
02299747,AverageNumberEmployeesDuringPeriod,Total,False,balance,,escalated,
02299747,AverageNumberEmployeesDuringPeriod,Total,False,balance,,escalated,
02299747,TotalAssets,Total assets,True,balance,,escalated,
02299747,TotalAssets,Total assets,True,balance,,escalated,
02299747,ComprehensiveIncomeExpense,Total comprehensive income,False,balance,,escalated,
02299747,ComprehensiveIncomeExpense,Total comprehensive income,False,balance,,escalated,
02299747,ComprehensiveIncomeExpense,Total comprehensive income,False,balance,,escalated,
02299747,ComprehensiveIncomeExpense,Total comprehensive income,False,balance,,escalated,
02299747,ComprehensiveIncomeExpense,Total comprehensive income for the year,False,balance,,escalated,
02299747,ComprehensiveIncomeExpense,Total comprehensive income for the year,False,balance,,escalated,
02299747,Equity,Total equity,True,balance,,escalated,
02299747,Equity,Total equity,True,balance,,escalated,
02299747,NetFinanceIncomeCosts,Total net finance income,False,balance,,escalated,
02299747,NetFinanceIncomeCosts,Total net finance income,False,balance,,escalated,
02299747,TaxTaxCreditOnProfitOrLossOnOrdinaryActivities,Total tax charge,False,balance,,escalated,
02299747,TaxTaxCreditOnProfitOrLossOnOrdinaryActivities,Total tax charge,False,balance,,escalated,
02299747,TaxTaxCreditOnProfitOrLossOnOrdinaryActivities,Total tax charge reported in the income statement,False,balance,,escalated,
02299747,TaxTaxCreditOnProfitOrLossOnOrdinaryActivities,Total tax charge reported in the income statement,False,balance,,escalated,
02299747,IncomeTaxExpenseCreditOnComponentsOtherComprehensiveIncome,Total tax credit reported in other comprehensive income statement,False,balance,,escalated,
02299747,IncomeTaxExpenseCreditOnComponentsOtherComprehensiveIncome,Total tax credit reported in other comprehensive income statement,False,balance,,escalated,
02299747,PresentValueFinanceLeaseReceivablesLessor,Total undiscounted lease payments receivable,False,balance,asset.current.receivables,tier2_keyword,tier2:asset.current.receivables:receivable
02299747,PresentValueFinanceLeaseReceivablesLessor,Total undiscounted lease payments receivable,False,balance,asset.current.receivables,tier2_keyword,tier2:asset.current.receivables:receivable
02299747,Debtors,Trade and other receivables,False,balance,asset.current.receivables,tier2_keyword,tier2:asset.current.receivables:receivable
02299747,Debtors,Trade and other receivables,False,balance,asset.current.receivables,tier2_keyword,tier2:asset.current.receivables:receivable
02299747,Debtors,Trade and other receivables,False,balance,asset.current.receivables,tier2_keyword,tier2:asset.current.receivables:receivable
02299747,Debtors,Trade and other receivables,False,balance,asset.current.receivables,tier2_keyword,tier2:asset.current.receivables:receivable
02299747,TradeCreditorsTradePayables,Trade payables,False,balance,liability.current.payables,tier2_keyword,tier2:liability.current.payables:payable
02299747,TradeCreditorsTradePayables,Trade payables,False,balance,liability.current.payables,tier2_keyword,tier2:liability.current.payables:payable
02299747,TradeDebtorsTradeReceivables,Trade receivables,False,balance,asset.current.receivables,tier2_keyword,tier2:asset.current.receivables:receivable
02299747,TradeDebtorsTradeReceivables,Trade receivables,False,balance,asset.current.receivables,tier2_keyword,tier2:asset.current.receivables:receivable
02299747,CurrentTaxForPeriod,UK corporation tax,False,balance,,escalated,
02299747,CurrentTaxForPeriod,UK corporation tax,False,balance,,escalated,
02299747,UnearnedFinanceIncomeOnFinanceLeasesLessor,Unearned finance income,False,balance,,escalated,
02299747,UnearnedFinanceIncomeOnFinanceLeasesLessor,Unearned finance income,False,balance,,escalated,
02299747,ProvisionsUsed,Utilisation,False,balance,,escalated,
02299747,ProvisionsUsed,Utilisation,False,balance,,escalated,
02299747,ProvisionsUsed,Utilisation,False,balance,,escalated,
02299747,ProvisionsUsed,Utilisation,False,balance,,escalated,
02299747,OtherIncreaseDecreaseInContractAssets,Utilised during the year,False,movement,,escalated,
02299747,OtherIncreaseDecreaseInContractAssets,Utilised during the year,False,movement,,escalated,
02299747,WagesSalaries,Wages and salaries,False,balance,,escalated,
02299747,WagesSalaries,Wages and salaries,False,balance,,escalated,
02299747,CapitalCommitments,"m, relating to building improvement on a leased property (2024: £",False,balance,,escalated,
02497396,OwnershipInterestInSubsidiaryPercent,%,False,balance,,escalated,
02497396,OwnershipInterestInSubsidiaryPercent,%,False,balance,,escalated,
02497396,OwnershipInterestInSubsidiaryPercent,%,False,balance,,escalated,
02497396,OwnershipInterestInSubsidiaryPercent,%,False,balance,,escalated,
02497396,ApplicableTaxRate,(2024 -,False,balance,,escalated,
02497396,PensionCostsDefinedContributionPlan,(2024 -,False,balance,,escalated,
02497396,CarryingAmountInvestmentPropertyRentedToAnotherGroupEntity,(2024 - £,False,balance,,escalated,
02497396,OutstandingPre-paidContributionsToDefinedContributionPlanReportingDate,(2024 - £,False,balance,,escalated,
02497396,MinimumOperatingLeasePaymentsRecognisedAsExpense,(2024 - £,False,balance,,escalated,
02497396,CapitalCommitments,(2024 - £,False,balance,,escalated,
02497396,GainLossInCashFlowsFromChangeInDeferredItems,"(Decrease)/increase in deferred income, including government grants",False,balance,,escalated,
02497396,GainLossInCashFlowsFromChangeInDeferredItems,"(Decrease)/increase in deferred income, including government grants",False,balance,,escalated,
02497396,NumberSharesIssuedFullyPaid,"20,000",False,balance,,escalated,
02497396,Creditors,: Amounts falling due within one year,False,balance,,escalated,
02497396,Creditors,: Amounts falling due within one year,False,balance,,escalated,
02497396,Creditors,: Amounts falling due within one year,False,balance,,escalated,
02497396,Creditors,: Amounts falling due within one year,False,balance,,escalated,
02497396,DeferredTaxLiabilities,Accelerated tax depreciation,False,balance,expense.depreciation,tier2_keyword,tier2:expense.depreciation:depreciation
02497396,DeferredTaxLiabilities,Accelerated tax depreciation,False,balance,expense.depreciation,tier2_keyword,tier2:expense.depreciation:depreciation
02497396,DeferredTaxLiabilities,Accelerated tax depreciation,False,balance,expense.depreciation,tier2_keyword,tier2:expense.depreciation:depreciation
02497396,DeferredTaxLiabilities,Accelerated tax depreciation,False,balance,expense.depreciation,tier2_keyword,tier2:expense.depreciation:depreciation
02497396,OtherPayablesAccruedExpenses,Accrued expenses,False,balance,,escalated,
02497396,OtherPayablesAccruedExpenses,Accrued expenses,False,balance,,escalated,
02497396,OtherPayablesAccruedExpenses,Accrued expenses,False,balance,,escalated,
02497396,OtherPayablesAccruedExpenses,Accrued expenses,False,balance,,escalated,
02497396,AccruedIncome,Accrued income,False,balance,,escalated,
02497396,AccruedIncome,Accrued income,False,balance,,escalated,
02497396,NumberDirectorsAccruingBenefitsUnderMoneyPurchaseScheme,Accruing benefits under money purchase pension scheme,False,balance,,escalated,
02497396,NumberDirectorsAccruingBenefitsUnderMoneyPurchaseScheme,Accruing benefits under money purchase pension scheme,False,balance,,escalated,
02497396,PurchasePropertyPlantEquipment,Acquisitions of tangible assets,False,balance,,escalated,
02497396,PurchasePropertyPlantEquipment,Acquisitions of tangible assets,False,balance,,escalated,
02497396,AdditionsOtherThanThroughBusinessCombinationsPropertyPlantEquipment,Additions,False,movement,,escalated,
02497396,AdditionsOtherThanThroughBusinessCombinationsPropertyPlantEquipment,Additions,False,movement,,escalated,
02497396,AdditionsOtherThanThroughBusinessCombinationsPropertyPlantEquipment,Additions,False,movement,,escalated,
02497396,AdditionsOtherThanThroughBusinessCombinationsPropertyPlantEquipment,Additions,False,movement,,escalated,
02497396,AdditionsOtherThanThroughBusinessCombinationsPropertyPlantEquipment,Additions,False,movement,,escalated,
02497396,AdditionsOtherThanThroughBusinessCombinationsInvestmentPropertyFairValueModel,Additions,False,movement,,escalated,
02497396,AdministrationSupportAverageNumberEmployees,Administration and support,False,balance,,escalated,
02497396,AdministrationSupportAverageNumberEmployees,Administration and support,False,balance,,escalated,
02497396,AverageNumberEmployeesDuringPeriod,Administration and support,False,balance,,escalated,
02497396,AverageNumberEmployeesDuringPeriod,Administration and support,False,balance,,escalated,
02497396,AdministrativeExpenses,Administrative expenses,False,balance,expense.admin,tier2_keyword,tier2:expense.admin:administrative
02497396,AdministrativeExpenses,Administrative expenses,False,balance,expense.admin,tier2_keyword,tier2:expense.admin:administrative
02497396,AdministrativeExpenses,Administrative expenses,False,balance,expense.admin,tier2_keyword,tier2:expense.admin:administrative
02497396,AdministrativeExpenses,Administrative expenses,False,balance,expense.admin,tier2_keyword,tier2:expense.admin:administrative
02497396,AmountsOwedByRelatedParties,Amounts owed by related parties,False,balance,,escalated,
02497396,AmountsOwedByRelatedParties,Amounts owed by related parties,False,balance,,escalated,
02497396,DeferredTaxExpenseCreditRelatingToOriginationReversalTimingDifferences,Arising from origination and reversal of timing differences,False,balance,,escalated,
02497396,DeferredTaxExpenseCreditRelatingToOriginationReversalTimingDifferences,Arising from origination and reversal of timing differences,False,balance,,escalated,
02497396,Equity,At 1 January 2024,True,period_marker,,escalated,
02497396,Equity,At 1 January 2024,True,period_marker,,escalated,
02497396,Equity,At 1 January 2024,True,period_marker,,escalated,
02497396,Equity,At 1 January 2024,True,period_marker,,escalated,
02497396,Equity,At 1 January 2024,True,period_marker,,escalated,
02497396,Equity,At 1 January 2024,True,period_marker,,escalated,
02497396,Equity,At 1 January 2024,True,period_marker,,escalated,
02497396,Equity,At 1 January 2025,True,period_marker,,escalated,
02497396,Equity,At 1 January 2025,True,period_marker,,escalated,
02497396,Equity,At 1 January 2025,True,period_marker,,escalated,
02497396,Equity,At 1 January 2025,True,period_marker,,escalated,
02497396,Equity,At 1 January 2025,True,period_marker,,escalated,
02497396,Equity,At 1 January 2025,True,period_marker,,escalated,
02497396,Equity,At 1 January 2025,True,period_marker,,escalated,
02497396,PropertyPlantEquipmentGrossCost,At 1 January 2025,False,period_marker,,escalated,
02497396,PropertyPlantEquipmentGrossCost,At 1 January 2025,False,period_marker,,escalated,
02497396,PropertyPlantEquipmentGrossCost,At 1 January 2025,False,period_marker,,escalated,
02497396,PropertyPlantEquipmentGrossCost,At 1 January 2025,False,period_marker,,escalated,
02497396,PropertyPlantEquipmentGrossCost,At 1 January 2025,False,period_marker,,escalated,
02497396,AccumulatedDepreciationImpairmentPropertyPlantEquipment,At 1 January 2025,False,period_marker,,escalated,
02497396,AccumulatedDepreciationImpairmentPropertyPlantEquipment,At 1 January 2025,False,period_marker,,escalated,
02497396,AccumulatedDepreciationImpairmentPropertyPlantEquipment,At 1 January 2025,False,period_marker,,escalated,
02497396,AccumulatedDepreciationImpairmentPropertyPlantEquipment,At 1 January 2025,False,period_marker,,escalated,
02497396,AccumulatedDepreciationImpairmentPropertyPlantEquipment,At 1 January 2025,False,period_marker,,escalated,
02497396,InvestmentPropertyFairValueModel,At 1 January 2025,False,period_marker,,escalated,
02497396,InvestmentsInSubsidiaries,At 1 January 2025,False,period_marker,,escalated,
02497396,Provisions,At 1 January 2025,False,period_marker,,escalated,
02497396,Provisions,At 1 January 2025,False,period_marker,,escalated,
02497396,PropertyPlantEquipment,At 31 December 2024,False,period_marker,,escalated,
02497396,PropertyPlantEquipment,At 31 December 2024,False,period_marker,,escalated,
02497396,PropertyPlantEquipment,At 31 December 2024,False,period_marker,,escalated,
02497396,PropertyPlantEquipment,At 31 December 2024,False,period_marker,,escalated,
02497396,PropertyPlantEquipment,At 31 December 2024,False,period_marker,,escalated,
02497396,InvestmentsInSubsidiaries,At 31 December 2024,False,period_marker,,escalated,
02497396,Equity,At 31 December 2025,True,period_marker,,escalated,
02497396,Equity,At 31 December 2025,True,period_marker,,escalated,
02497396,Equity,At 31 December 2025,True,period_marker,,escalated,
02497396,Equity,At 31 December 2025,True,period_marker,,escalated,
02497396,Equity,At 31 December 2025,True,period_marker,,escalated,
02497396,Equity,At 31 December 2025,True,period_marker,,escalated,
02497396,Equity,At 31 December 2025,True,period_marker,,escalated,
02497396,PropertyPlantEquipmentGrossCost,At 31 December 2025,False,period_marker,,escalated,
02497396,PropertyPlantEquipmentGrossCost,At 31 December 2025,False,period_marker,,escalated,
02497396,PropertyPlantEquipmentGrossCost,At 31 December 2025,False,period_marker,,escalated,
02497396,PropertyPlantEquipmentGrossCost,At 31 December 2025,False,period_marker,,escalated,
02497396,PropertyPlantEquipmentGrossCost,At 31 December 2025,False,period_marker,,escalated,
02497396,AccumulatedDepreciationImpairmentPropertyPlantEquipment,At 31 December 2025,False,period_marker,,escalated,
02497396,AccumulatedDepreciationImpairmentPropertyPlantEquipment,At 31 December 2025,False,period_marker,,escalated,
02497396,AccumulatedDepreciationImpairmentPropertyPlantEquipment,At 31 December 2025,False,period_marker,,escalated,
02497396,AccumulatedDepreciationImpairmentPropertyPlantEquipment,At 31 December 2025,False,period_marker,,escalated,
02497396,AccumulatedDepreciationImpairmentPropertyPlantEquipment,At 31 December 2025,False,period_marker,,escalated,
02497396,PropertyPlantEquipment,At 31 December 2025,False,period_marker,,escalated,
02497396,PropertyPlantEquipment,At 31 December 2025,False,period_marker,,escalated,
02497396,PropertyPlantEquipment,At 31 December 2025,False,period_marker,,escalated,
02497396,PropertyPlantEquipment,At 31 December 2025,False,period_marker,,escalated,
02497396,PropertyPlantEquipment,At 31 December 2025,False,period_marker,,escalated,
02497396,InvestmentPropertyFairValueModel,At 31 December 2025,False,period_marker,,escalated,
02497396,InvestmentsInSubsidiaries,At 31 December 2025,False,period_marker,,escalated,
02497396,Provisions,At 31 December 2025,False,period_marker,,escalated,
02497396,Provisions,At 31 December 2025,False,period_marker,,escalated,
02497396,Equity,Called up share capital,True,balance,equity.capital,tier2_keyword,tier2:equity.capital:capital
02497396,Equity,Called up share capital,True,balance,equity.capital,tier2_keyword,tier2:equity.capital:capital
02497396,Equity,Called up share capital,True,balance,equity.capital,tier2_keyword,tier2:equity.capital:capital
02497396,Equity,Called up share capital,True,balance,equity.capital,tier2_keyword,tier2:equity.capital:capital
02497396,CashCashEquivalentsCashFlowValue,Cash and cash equivalents at 1 January,False,balance,asset.current.cash,tier2_keyword,tier2:asset.current.cash:cash
02497396,CashCashEquivalentsCashFlowValue,Cash and cash equivalents at 1 January,False,balance,asset.current.cash,tier2_keyword,tier2:asset.current.cash:cash
02497396,BalancesWithBanks,Cash at bank,False,balance,asset.current.cash,tier2_keyword,tier2:asset.current.cash:cash
02497396,BalancesWithBanks,Cash at bank,False,balance,asset.current.cash,tier2_keyword,tier2:asset.current.cash:cash
02497396,BalancesWithBanks,Cash at bank,False,balance,asset.current.cash,tier2_keyword,tier2:asset.current.cash:cash
02497396,BalancesWithBanks,Cash at bank,False,balance,asset.current.cash,tier2_keyword,tier2:asset.current.cash:cash
02497396,CashCashEquivalents,Cash at bank,False,balance,asset.current.cash,tier2_keyword,tier2:asset.current.cash:cash
02497396,CashCashEquivalents,Cash at bank,False,balance,asset.current.cash,tier2_keyword,tier2:asset.current.cash:cash
02497396,CashCashEquivalents,Cash at bank,False,balance,asset.current.cash,tier2_keyword,tier2:asset.current.cash:cash
02497396,CashCashEquivalents,Cash at bank,False,balance,asset.current.cash,tier2_keyword,tier2:asset.current.cash:cash
02497396,CashBankOnHand,Cash at bank and in hand,False,balance,asset.current.cash,tier2_keyword,tier2:asset.current.cash:cash
02497396,CashBankOnHand,Cash at bank and in hand,False,balance,asset.current.cash,tier2_keyword,tier2:asset.current.cash:cash
02497396,CurrentAssets,Cash at bank and in hand,True,balance,asset.current.cash,tier2_keyword,tier2:asset.current.cash:cash
02497396,CurrentAssets,Cash at bank and in hand,True,balance,asset.current.cash,tier2_keyword,tier2:asset.current.cash:cash
02497396,CashBankOnHand,Cash at bank and in hand,False,balance,asset.current.cash,tier2_keyword,tier2:asset.current.cash:cash
02497396,CashBankOnHand,Cash at bank and in hand,False,balance,asset.current.cash,tier2_keyword,tier2:asset.current.cash:cash
02497396,CurrentAssets,Cash at bank and in hand,True,balance,asset.current.cash,tier2_keyword,tier2:asset.current.cash:cash
02497396,CurrentAssets,Cash at bank and in hand,True,balance,asset.current.cash,tier2_keyword,tier2:asset.current.cash:cash
02497396,NetCashGeneratedFromOperations,Cash generated from operations,False,balance,asset.current.cash,tier2_keyword,tier2:asset.current.cash:cash
02497396,NetCashGeneratedFromOperations,Cash generated from operations,False,balance,asset.current.cash,tier2_keyword,tier2:asset.current.cash:cash
02497396,CashOnHand,Cash on hand,False,balance,asset.current.cash,tier2_keyword,tier2:asset.current.cash:cash
02497396,CashOnHand,Cash on hand,False,balance,asset.current.cash,tier2_keyword,tier2:asset.current.cash:cash
02497396,IncreaseFromDepreciationChargeForYearPropertyPlantEquipment,Charge for the year,False,movement,,escalated,
02497396,IncreaseFromDepreciationChargeForYearPropertyPlantEquipment,Charge for the year,False,movement,,escalated,
02497396,IncreaseFromDepreciationChargeForYearPropertyPlantEquipment,Charge for the year,False,movement,,escalated,
02497396,IncreaseFromDepreciationChargeForYearPropertyPlantEquipment,Charge for the year,False,movement,,escalated,
02497396,IncreaseFromDepreciationChargeForYearPropertyPlantEquipment,Charge for the year,False,movement,,escalated,
02497396,RevenueFromRenderingServices,Construction contracts,False,balance,,escalated,
02497396,RevenueFromRenderingServices,Construction contracts,False,balance,,escalated,
02497396,CompanyContributionsToMoneyPurchasePlansDirectors,Contributions paid to money purchase schemes,False,balance,,escalated,
02497396,OutstandingPre-paidContributionsToDefinedContributionPlanReportingDate,Contributions totalling,False,balance,,escalated,
02497396,FurtherItemDebtorsComponentTotalDebtors,Corporation tax,True,balance,,escalated,
02497396,FurtherItemDebtorsComponentTotalDebtors,Corporation tax,True,balance,,escalated,
02497396,Debtors,Corporation tax,False,balance,,escalated,
02497396,Debtors,Corporation tax,False,balance,,escalated,
02497396,Debtors,Corporation tax,False,balance,,escalated,
02497396,Debtors,Corporation tax,False,balance,,escalated,
02497396,TaxExpenseCreditApplicableTaxRate,Corporation tax at standard rate,False,balance,,escalated,
02497396,TaxExpenseCreditApplicableTaxRate,Corporation tax at standard rate,False,balance,,escalated,
02497396,CostSales,Cost of sales,False,balance,revenue.operating,tier2_keyword,tier2:revenue.operating:sales
02497396,CostSales,Cost of sales,False,balance,revenue.operating,tier2_keyword,tier2:revenue.operating:sales
02497396,Debtors,Debtors,False,balance,asset.current.receivables,tier2_keyword,tier2:asset.current.receivables:debtors
02497396,Debtors,Debtors,False,balance,asset.current.receivables,tier2_keyword,tier2:asset.current.receivables:debtors
02497396,Debtors,Debtors,False,balance,asset.current.receivables,tier2_keyword,tier2:asset.current.receivables:debtors
02497396,Debtors,Debtors,False,balance,asset.current.receivables,tier2_keyword,tier2:asset.current.receivables:debtors
02497396,IncreaseDecreaseInCurrentTaxFromUnrecognisedTimingDifferenceFromPriorPeriod,Decrease in UK and foreign current tax from unrecognised temporary difference from a prior period,False,movement,,escalated,
02497396,IncreaseDecreaseInCurrentTaxFromUnrecognisedTimingDifferenceFromPriorPeriod,Decrease in UK and foreign current tax from unrecognised temporary difference from a prior period,False,movement,,escalated,
02497396,GainLossInCashFlowsFromChangeInDebtorsTradeOtherReceivables,Decrease/(increase) in trade debtors,False,balance,asset.current.receivables,tier2_keyword,tier2:asset.current.receivables:debtors
02497396,GainLossInCashFlowsFromChangeInDebtorsTradeOtherReceivables,Decrease/(increase) in trade debtors,False,balance,asset.current.receivables,tier2_keyword,tier2:asset.current.receivables:debtors
02497396,DeferredIncome,Deferred income,False,balance,,escalated,
02497396,Creditors,Deferred income,False,balance,,escalated,
02497396,Creditors,Deferred income,False,balance,,escalated,
02497396,Creditors,Deferred income,False,balance,,escalated,
02497396,Creditors,Deferred income,False,balance,,escalated,
02497396,DeferredTaxAssetDebtors,Deferred tax,False,balance,,escalated,
02497396,DeferredTaxAssetDebtors,Deferred tax,False,balance,,escalated,
02497396,DeferredTaxExpenseCreditRelatingToChangesInTaxRatesOrLaws,Deferred tax expense relating to changes in tax rates or laws,False,balance,,escalated,
02497396,DeferredTaxExpenseCreditRelatingToChangesInTaxRatesOrLaws,Deferred tax expense relating to changes in tax rates or laws,False,balance,,escalated,
02497396,DepreciationAmortisationExpense,Depreciation and amortisation,False,movement,expense.depreciation,tier2_keyword,tier2:expense.depreciation:depreciation
02497396,DepreciationAmortisationExpense,Depreciation and amortisation,False,movement,expense.depreciation,tier2_keyword,tier2:expense.depreciation:depreciation
02497396,DepreciationExpensePropertyPlantEquipment,Depreciation expense,False,balance,expense.depreciation,tier2_keyword,tier2:expense.depreciation:depreciation
